-0.005	-0.0007500000768	0.0
-0.0049900000000000005	-0.0006015625615999999	1e-05
-0.00498	-0.0006796875696	2e-05
-0.0049700000000000005	-0.0006875000704	3.0000000000000004e-05
-0.00496	-0.0006562500671999999	4e-05
-0.00495	-0.0006562500671999999	5e-05
-0.00494	-0.0007187500736	6.000000000000001e-05
-0.00493	-0.0007187500736	7.000000000000001e-05
-0.00492	-0.00058593756	8e-05
-0.00491	-0.0006953125712	9e-05
-0.0049	-0.0005781250592	0.0001
-0.00489	-0.0007109375728	0.00011
-0.00488	-0.0006875000704	0.00012000000000000002
-0.00487	-0.0006718750687999999	0.00013000000000000002
-0.00486	-0.0006015625615999999	0.00014000000000000001
-0.00485	-0.0007109375728	0.00015000000000000001
-0.00484	-0.0005703125584	0.00016
-0.00483	-0.0005234375536	0.00017
-0.0048200000000000005	-0.0005781250592	0.00018
-0.00481	-0.0006562500671999999	0.00019
-0.0048000000000000004	-0.0006484375664	0.0002
-0.00479	-0.0005546875568	0.00021
-0.00478	-0.0005390625552	0.00022
-0.00477	-0.0005937500608	0.00023
-0.00476	-0.0006484375664	0.00024000000000000003
-0.00475	-0.0006562500671999999	0.00025
-0.00474	-0.0006015625615999999	0.00026000000000000003
-0.00473	-0.0006015625615999999	0.00027
-0.00472	-0.0005937500608	0.00028000000000000003
-0.00471	-0.0004921875503999999	0.00029
-0.0047	-0.0005937500608	0.00030000000000000003
-0.00469	-0.0005390625552	0.00031
-0.00468	-0.000703125072	0.00032
-0.00467	-0.0007343750752	0.00033000000000000005
-0.00466	-0.000703125072	0.00034
-0.00465	-0.0006796875696	0.00035000000000000005
-0.00464	-0.00058593756	0.00036
-0.0046300000000000004	-0.0008046875824	0.00037000000000000005
-0.00462	-0.0006328125648	0.00038
-0.00461	-0.0005546875568	0.00039000000000000005
-0.0046	-0.00058593756	0.0004
-0.00459	-0.0006015625615999999	0.00041000000000000005
-0.00458	-0.0005546875568	0.00042
-0.00457	-0.0006718750687999999	0.00043000000000000004
-0.00456	-0.0006718750687999999	0.00044
-0.00455	-0.0006718750687999999	0.00045000000000000004
-0.00454	-0.000664062568	0.00046
-0.00453	-0.000703125072	0.00047000000000000004
-0.00452	-0.0005390625552	0.00048000000000000007
-0.00451	-0.00058593756	0.0004900000000000001
-0.0045000000000000005	-0.00058593756	0.0005
-0.00449	-0.000625000064	0.00051
-0.00448	-0.0007187500736	0.0005200000000000001
-0.00447	-0.0006796875696	0.0005300000000000001
-0.00446	-0.0005390625552	0.00054
-0.00445	-0.0005156250528	0.00055
-0.00444	-0.0005546875568	0.0005600000000000001
-0.00443	-0.0007812500799999999	0.0005700000000000001
-0.00442	-0.000625000064	0.00058
-0.00441	-0.0007109375728	0.00059
-0.0044	-0.0007109375728	0.0006000000000000001
-0.00439	-0.000703125072	0.0006100000000000001
-0.00438	-0.000625000064	0.00062
-0.00437	-0.0005546875568	0.00063
-0.00436	-0.0005234375536	0.00064
-0.00435	-0.000664062568	0.0006500000000000001
-0.00434	-0.0005156250528	0.0006600000000000001
-0.0043300000000000005	-0.0007421875759999999	0.00067
-0.00432	-0.000703125072	0.00068
-0.00431	-0.0005781250592	0.0006900000000000001
-0.0043	-0.000703125072	0.0007000000000000001
-0.00429	-0.0007187500736	0.00071
-0.00428	-0.0007500000768	0.00072
-0.00427	-0.0005781250592	0.0007300000000000001
-0.00426	-0.0006875000704	0.0007400000000000001
-0.00425	-0.0007187500736	0.00075
-0.00424	-0.0005390625552	0.00076
-0.00423	-0.0006328125648	0.0007700000000000001
-0.00422	-0.0006015625615999999	0.0007800000000000001
-0.00421	-0.0006093750624	0.00079
-0.0042	-0.0006406250656	0.0008
-0.00419	-0.0006875000704	0.0008100000000000001
-0.00418	-0.0006718750687999999	0.0008200000000000001
-0.00417	-0.0006015625615999999	0.0008300000000000001
-0.0041600000000000005	-0.0005625000575999999	0.00084
-0.00415	-0.0005703125584	0.0008500000000000001
-0.00414	-0.0006484375664	0.0008600000000000001
-0.00413	-0.0006171875631999999	0.0008700000000000001
-0.00412	-0.0006328125648	0.00088
-0.00411	-0.0005234375536	0.0008900000000000001
-0.0041	-0.0006796875696	0.0009000000000000001
-0.00409	-0.0005234375536	0.0009100000000000001
-0.00408	-0.0006015625615999999	0.00092
-0.00407	-0.000468750048	0.00093
-0.00406	-0.0005937500608	0.0009400000000000001
-0.00405	-0.0006796875696	0.0009500000000000001
-0.00404	-0.0005703125584	0.0009600000000000001
-0.00403	-0.0006328125648	0.00097
-0.00402	-0.0005234375536	0.0009800000000000002
-0.00401	-0.0006484375664	0.00099
-0.004	-0.0006796875696	0.001
-0.0039900000000000005	-0.0006875000704	0.00101
-0.00398	-0.0006875000704	0.00102
-0.00397	-0.0007109375728	0.00103
-0.00396	-0.0006562500671999999	0.0010400000000000001
-0.00395	-0.0008046875824	0.0010500000000000002
-0.00394	-0.0006406250656	0.0010600000000000002
-0.00393	-0.00058593756	0.00107
-0.00392	-0.00058593756	0.00108
-0.00391	-0.0005937500608	0.00109
-0.0039	-0.0005546875568	0.0011
-0.0038900000000000002	-0.0005937500608	0.00111
-0.0038799999999999998	-0.0007187500736	0.0011200000000000001
-0.00387	-0.0005546875568	0.0011300000000000001
-0.0038599999999999997	-0.0005468750559999999	0.0011400000000000002
-0.00385	-0.000507812552	0.0011500000000000002
-0.00384	-0.0004453125456	0.00116
-0.00383	-0.000507812552	0.00117
-0.00382	-0.0003828125392	0.00118
-0.00381	-0.0005390625552	0.00119
-0.0038	-0.0006328125648	0.0012000000000000001
